mach_root_label_name,strategy_id,strategy_name,reason,data_days,calendar_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate
偏激社会情绪和涉外言论,10027837518,文字投稿-文本RAG-不当煽动群体事件与社会动员,model_llm_wztg_wbrag_bdsdqtsjyshdy,7,7,2088.0,2076.0,14.0,298.2857142857143,296.57142857142856,2.0,0.00674373795761079
领导人,10022135037,【送审】23版敏感人物规则-类N1,similiar_n1_review,7,7,2139.0,2070.0,130.0,305.57142857142856,295.7142857142857,18.571428571428573,0.06280193236714976
不良行为或争议价值观,10011746841,不良行为或争议价值观_不推荐_易引发群体对立的议题_婆媳矛盾_v1,safety_value_yyfqtdldyt_pxdl_v1_review,5,7,1468.0,1467.0,16.0,293.6,293.4,3.2,0.010906612133605999
国家安全,10009637595,短视频-李志唱歌声纹-eva,lizhi_eva_short_audio_review,7,7,2065.0,2053.0,35.0,295.0,293.2857142857143,5.0,0.017048222113979543
偏激社会情绪和涉外言论,10014438445,送审_极端民族主义言论_高频举报用户_0vv,extremist_hate_japan_highfrequency_user_review,7,7,2048.0,2030.0,185.0,292.57142857142856,290.0,26.428571428571427,0.09113300492610837
党和国家形象负面,10012739910,【送审】敏感人物规则s3s4_AI生成,Heroic_Other_political_matters_s3s4_ai_review,7,7,2038.0,2023.0,73.0,291.14285714285717,289.0,10.428571428571429,0.03608502224419179
国家安全,10030813527,【人审】LS纪念碑router+专家特征,LS_64monument_26_review,7,7,1990.0,1986.0,129.0,284.2857142857143,283.7142857142857,18.428571428571427,0.0649546827794562
领导人,15798700,【地理围栏】N1地理条件结合词表进审,n1_table_special_social,5,7,1393.0,1416.0,75.0,278.6,283.2,15.0,0.05296610169491525
党和国家形象负面,10009652792,【短视频】异见人士s3召回,opinion_person_s3_release,7,7,1980.0,1981.0,12.0,282.85714285714283,283.0,1.7142857142857142,0.006057546693589096
偏激社会情绪和涉外言论,10029715796,送审_极端民族主义言论_高频举报用户_300vv,extremist_hate_japan_highfrequency_user_review,7,7,1916.0,1960.0,123.0,273.7142857142857,280.0,17.571428571428573,0.06275510204081633
国家安全,10031298176,识别_国家安全-敏感人物s1s2,model_llm_guojiaanquan_person_s1s2,7,7,1950.0,1936.0,160.0,278.57142857142856,276.57142857142856,22.857142857142858,0.08264462809917356
指令舆情相关,10022412366,【ZL推人审】短期_高危消重RAG图片库1_推人审验准确,ZL_safe_mind_community_vaudio_review_order_dedup_rag_output_friendseen_hit_friendsee,7,7,1891.0,1888.0,23.0,270.14285714285717,269.7142857142857,3.2857142857142856,0.012182203389830509
国家安全,10031884945,识别_传播易关联LS内容_交通管制,model_llm_cbygllsnr_jtgz_pe_disp,5,7,1265.0,1283.0,17.0,253.0,256.6,3.4,0.013250194855806703
指令舆情相关,10012015596,【舆情送人审】视频&图集长宽比异常,resolution_ratio_anomaly_review,7,7,1799.0,1794.0,16.0,257.0,256.2857142857143,2.2857142857142856,0.008918617614269788
国家安全,10014299192,【人审】售卖里切克,sale_liqieke_review,3,7,758.0,762.0,12.0,252.66666666666666,254.0,4.0,0.015748031496062992
领导人,15798715,【送人审】辱骂习,hit_insultN1,7,7,1766.0,1777.0,75.0,252.28571428571428,253.85714285714286,10.714285714285714,0.04220596510973551
偏激社会情绪和涉外言论,10013902881,推人审_损害友华国家关系_两国关系_300vv,shyhgj_country_relation_300vv,7,7,1721.0,1748.0,105.0,245.85714285714286,249.71428571428572,15.0,0.060068649885583525
指令舆情相关,10019357873,【ZL送人审】涉日专项-美化日本政治经济PE扩召,ZL_meihuariben_zhengzhi_jingji_pe_kuozhao_0vv,7,7,1778.0,1710.0,150.0,254.0,244.28571428571428,21.428571428571427,0.08771929824561403
偏激社会情绪和涉外言论,10010730963,偏激友见必杀_8415_19_21_词表,sarcasm_politics_worldlist_review,7,7,1717.0,1707.0,102.0,245.28571428571428,243.85714285714286,14.571428571428571,0.05975395430579965
不良行为或争议价值观,10013310374,不良行为或争议价值观_不推荐_eva&敏感词_lgbt骄傲月v2,safety_public_eva_keywords_lgbt_rainbow_v2_review,7,7,1663.0,1661.0,162.0,237.57142857142858,237.28571428571428,23.142857142857142,0.0975316074653823
领导人,10006180980,govb送审-命中兜底/领导人/国安词表,core_protection_gov_user,7,7,1621.0,1621.0,2.0,231.57142857142858,231.57142857142858,0.2857142857142857,0.0012338062924120913
国家安全,10034071375,识别_LS敏感人物人脸通用PE,model_llm_national_security_ls_sensitive_person_face_manual,3,7,700.0,692.0,5.0,233.33333333333334,230.66666666666666,1.6666666666666667,0.0072254335260115606
国家安全,10031618893,gov_B账号LS识别策略,gov_b_leader,7,7,1603.0,1603.0,55.0,229.0,229.0,7.857142857142857,0.034310667498440424
国家安全,10008387613,【新】邪教势力-邪教-宣扬展示-法轮功综合,xiejiao_falungongall_songshen,7,7,1597.0,1562.0,84.0,228.14285714285714,223.14285714285714,12.0,0.05377720870678617
指令舆情相关,10010496715,【ZL送人审】舆情高危消重图片,high_risk_dedup_N1_to_review_qianyi,7,7,1559.0,1557.0,149.0,222.71428571428572,222.42857142857142,21.285714285714285,0.09569685292228645
偏激社会情绪和涉外言论,10013112388,召回词表_偏激_送人审,antidirt_8973_8974_8975_pianji_review,7,7,1488.0,1506.0,142.0,212.57142857142858,215.14285714285714,20.285714285714285,0.09428950863213811
领导人,10024212719,降级通过_春节_低危用户&正向音频&正向内容,expert_chunjie_day_audit_release_low_risk_user_positive_audio_content_pass_review,6,7,1272.0,1254.0,9.0,212.0,209.0,1.5,0.007177033492822967
领导人,10034161112,识别_N1娘化,model_llm_N1_nianghua_pe_review,3,7,639.0,622.0,21.0,213.0,207.33333333333334,7.0,0.03376205787781351
领导人,10006128861,送审-gov-b领导人相关内容,core_protection_gov_user,7,7,1443.0,1443.0,2.0,206.14285714285714,206.14285714285714,0.2857142857142857,0.001386001386001386
国家安全,10030341851,【LS】举报策略补充,LS_report_desc_review,7,7,1407.0,1434.0,46.0,201.0,204.85714285714286,6.571428571428571,0.03207810320781032
领导人,10014072173,【送人审】N1-洗金瓶风险,golden_bottle_n1_review,7,7,1445.0,1413.0,7.0,206.42857142857142,201.85714285714286,1.0,0.004953998584571833
偏激社会情绪和涉外言论,10012869175,推人审_过激维权_聚集维权_0vv,weiquan_juji_0vv,7,7,1423.0,1399.0,92.0,203.28571428571428,199.85714285714286,13.142857142857142,0.06576125804145819
领导人,10032190110,govb送审-命中偏激/党国词表,gov_b_sensitive_words,7,7,1396.0,1396.0,66.0,199.42857142857142,199.42857142857142,9.428571428571429,0.04727793696275072
偏激社会情绪和涉外言论,10023358612,送审_不推荐综合_高频举报用户_0vv,dont_push_highfrequency_user_review,7,7,1384.0,1371.0,96.0,197.71428571428572,195.85714285714286,13.714285714285714,0.0700218818380744
国家安全,10009884777,【人审】LS-敏感人物s1s2,LS_person_s1s2,5,7,973.0,970.0,10.0,194.6,194.0,2.0,0.010309278350515464
指令舆情相关,10019322353,【ZL送人审】涉日专项-日本二战期间影像-300,zl_mr_erzhan_300vv,7,7,1300.0,1298.0,81.0,185.71428571428572,185.42857142857142,11.571428571428571,0.062403697996918334
指令舆情相关,10010496715,【ZL送人审】舆情高危消重图片,high_risk_dedup_party_state_military_gov_sh,7,7,1283.0,1281.0,89.0,183.28571428571428,183.0,12.714285714285714,0.06947697111631537
国家安全,10030813525,【人审】LS国殇之柱+专家特征,LS_guoshangzhizhu_26_review,7,7,1262.0,1266.0,57.0,180.28571428571428,180.85714285714286,8.142857142857142,0.045023696682464455
党和国家形象负面,10009652794,【短视频】历史虚无敏感人物s3召回,other_political_matters_s3_release,7,7,1252.0,1252.0,24.0,178.85714285714286,178.85714285714286,3.4285714285714284,0.019169329073482427
领导人,10032190110,govb送审-命中偏激/党国词表,gov_b_leader,7,7,1214.0,1214.0,47.0,173.42857142857142,173.42857142857142,6.714285714285714,0.03871499176276771
国家安全,10025821473,【人审-藏语队列】敏感人物达赖V2-海外,leader_dalai_v2_oversea,7,7,1219.0,1196.0,35.0,174.14285714285714,170.85714285714286,5.0,0.029264214046822744
国家安全,15853530,【人审-维语队列】新疆进审-地区-维语,xinjiang_review_area_ug,7,7,1180.0,1187.0,2.0,168.57142857142858,169.57142857142858,0.2857142857142857,0.0016849199663016006
国家安全,10034071913,识别_宣扬分裂主义敏感人物人脸通用PE,model_llm_guojiaanquan_person_s1s2,3,7,495.0,487.0,25.0,165.0,162.33333333333334,8.333333333333334,0.0513347022587269
偏激社会情绪和涉外言论,10009652798,【短】外国主要领导人s3召回,major_foreign_leaders_s3_release,7,7,1137.0,1136.0,45.0,162.42857142857142,162.28571428571428,6.428571428571429,0.03961267605633803
国家安全,10011115769,【人审】国家安全-敏感人物s3召回,guojiaanquan_person_s3_recall,5,7,798.0,800.0,11.0,159.6,160.0,2.2,0.01375
侵犯未成年权益,10022130710,【送人审】未成年牟利-儿童彩妆,mouliertongcaizhuang,7,7,1116.0,1109.0,95.0,159.42857142857142,158.42857142857142,13.571428571428571,0.08566275924256087
指令舆情相关,10019542616,【ZL送人审】图文-风险APP-隐晦涉政文本识别,ZL_yinhuishezheng_risk_app_list_renshen,7,7,1145.0,1066.0,94.0,163.57142857142858,152.28571428571428,13.428571428571429,0.08818011257035648
国家安全,15857106,声纹进审-短视频：郝海东,hit_sid_gandalf_haohaidong,7,7,1084.0,1066.0,27.0,154.85714285714286,152.28571428571428,3.857142857142857,0.025328330206378986
国家安全,10012388677,【人审】LS词表_Recall95_LLM,safety_dang_keywords_ocr_a_title_review,6,7,909.0,909.0,3.0,151.5,151.5,0.5,0.0033003300330033004
领导人,15811709,【送审】李克强声纹,hit_sid_gandalf_lkq,7,7,1066.0,1052.0,46.0,152.28571428571428,150.28571428571428,6.571428571428571,0.043726235741444866
国家安全,10031508376,识别_传播LS敏感内容_坦克碾压,model_llm_cblsmgnr_tkny_disp,7,7,1055.0,1052.0,103.0,150.71428571428572,150.28571428571428,14.714285714285714,0.0979087452471483
指令舆情相关,10019351880,ZL送人审_领导人_标准外_N1与历任_不规范_单字书法VLM&PE,dazi_attack_n1_review,7,7,1001.0,996.0,77.0,143.0,142.28571428571428,11.0,0.07730923694779117
国家安全,10034071911,识别_邪教敏感人物人脸通用PE,model_llm_national_security_xiejiao_sensitive_person_face_manual,3,7,427.0,420.0,22.0,142.33333333333334,140.0,7.333333333333333,0.05238095238095238
偏激社会情绪和涉外言论,10023490559,【图集】友见_不当煽动_同质化EVA_自动处,tuwen_eva_improper_public_protest_review,7,7,978.0,973.0,1.0,139.71428571428572,139.0,0.14285714285714285,0.0010277492291880781
领导人,10033564002,识别_xp称谓,model_llm_xp_name_pe_review,7,7,977.0,964.0,8.0,139.57142857142858,137.71428571428572,1.1428571428571428,0.008298755186721992
不良行为或争议价值观,10023486881,不良行为或争议价值观_lgbt_变性人经历_v1,toxic_culture_lgbt_transgender_experience_v1_auto_review,7,7,942.0,941.0,90.0,134.57142857142858,134.42857142857142,12.857142857142858,0.09564293304994687
党和国家形象负面,10024918621,送人审_党国_综合_实时多次举报召回,expert_redivist_party_state_report_count_10_item_review,7,7,915.0,925.0,56.0,130.71428571428572,132.14285714285714,8.0,0.06054054054054054
国家安全,10028612784,【人审-藏语队列】印度地区全审-DL藏语,india_dl_review,7,7,899.0,925.0,51.0,128.42857142857142,132.14285714285714,7.285714285714286,0.055135135135135134
国家安全,10034070554,识别_颠覆国家政权敏感人物通用PE,model_llm_national_security_dianfu_zhengquan_sensitive_person_face_manual,3,7,398.0,393.0,24.0,132.66666666666666,131.0,8.0,0.061068702290076333
偏激社会情绪和涉外言论,10014608333,推人审_过激维权_穿衣_0vv,gjwq_chuanyi_0vv,7,7,928.0,915.0,55.0,132.57142857142858,130.71428571428572,7.857142857142857,0.060109289617486336
国家安全,10031618893,gov_B账号LS识别策略,gov_b_sensitive_words,7,7,907.0,907.0,5.0,129.57142857142858,129.57142857142858,0.7142857142857143,0.005512679162072767
偏激社会情绪和涉外言论,10013902880,推人审_损害友华国家关系_补充朝鲜策略_300vv,shyhgj_north_korea_300vv,7,7,884.0,899.0,34.0,126.28571428571429,128.42857142857142,4.857142857142857,0.03781979977753059
领导人,15811712,【送审】nlp_ASR标签体系,domain_n1_review_long_video,5,7,565.0,639.0,48.0,113.0,127.8,9.6,0.07511737089201878
违法违规,10022853771,违法违规-破坏社会主义经济与金融管理秩序-借贷广告-召回-综合-v0121,risk_of_illegal_load_ad_list_v0121,7,7,894.0,894.0,71.0,127.71428571428571,127.71428571428571,10.142857142857142,0.07941834451901567
领导人,10021709887,【ZL自见】影射/负面情绪_领导人书画,model_llm_safe_mind_leader_beyond_rule_leader_name_chinese_charactor_zl_friend_see_review,3,7,372.0,375.0,9.0,124.0,125.0,3.0,0.024
党和国家形象负面,10011106016,【短视频】异见人士s3召回-新,opinion_person_s3_release_new,7,7,873.0,873.0,18.0,124.71428571428571,124.71428571428571,2.5714285714285716,0.020618556701030927
偏激社会情绪和涉外言论,10009652799,【中】外国主要领导人s3召回,major_foreign_leaders_s3_release_long_video,7,7,855.0,856.0,39.0,122.14285714285714,122.28571428571429,5.571428571428571,0.0455607476635514
指令舆情相关,10022606804,【ZL推人审】于朦胧话题-推人验准,ZL_yumenglong_taolun_tmp,7,7,875.0,845.0,55.0,125.0,120.71428571428571,7.857142857142857,0.0650887573964497
色情性化,10025295440,色情低俗-色情导流-抽帧相似查重-低粉,sqds_sqdl_czxxcc_low_fans_review,7,7,828.0,828.0,15.0,118.28571428571429,118.28571428571429,2.142857142857143,0.018115942028985508
领导人,10013160983,【送审】核心词表+新e2e+nlp-领导人-底线迁移,eva_67338_nihilism_general_review,6,7,708.0,707.0,27.0,118.0,117.83333333333333,4.5,0.03818953323903819
党和国家形象负面,10009528096,【送审】历史虚无-ai对话历史虚无,ai_dialogue_nihilism_sh,7,7,836.0,821.0,64.0,119.42857142857143,117.28571428571429,9.142857142857142,0.0779537149817296
领导人,10005691583,【送审】毛邓周&十大元帅人脸模型评论召回,leader_mao_B_recall,7,7,806.0,806.0,56.0,115.14285714285714,115.14285714285714,8.0,0.06947890818858561
国家安全,10032947857,【人审-敏感人物】境外+敏感人物人脸,national_security_oversea_sensitive_person_manual,7,7,814.0,799.0,20.0,116.28571428571429,114.14285714285714,2.857142857142857,0.025031289111389236
国家安全,10030635331,识别_LS数字计算PE,LS_math_model_llm_pe_review,7,7,802.0,798.0,1.0,114.57142857142857,114.0,0.14285714285714285,0.0012531328320802004
国家安全,10011920495,【人审】LS-举报描述召回,LS_jubao_content_recall,7,7,782.0,794.0,11.0,111.71428571428571,113.42857142857143,1.5714285714285714,0.013853904282115869
指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,direct_review_sensitive_word,2,7,226.0,226.0,0.0,113.0,113.0,0.0,0.0
国家安全,10032150605,【人审-敏感人物】直播切片+敏感人物人脸,national_security_sensitive_person_sliced_footage_from_live_stream,7,7,803.0,783.0,13.0,114.71428571428571,111.85714285714286,1.8571428571428572,0.016602809706257982
领导人,10011118473,【送审】领导人规则s3召回-兜底,leader_s3_recall_new,7,7,765.0,770.0,59.0,109.28571428571429,110.0,8.428571428571429,0.07662337662337662
指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,leader_xp_short,7,7,763.0,762.0,33.0,109.0,108.85714285714286,4.714285714285714,0.04330708661417323
党和国家形象负面,10009652793,【短视频】地方敏感官员s3召回,local_sensitive_officials_s3_release,7,7,759.0,759.0,7.0,108.42857142857143,108.42857142857143,1.0,0.00922266139657444
指令舆情相关,10018975683,【ZL推人审】美化高市-300vv,ZL_mhgw_gaoshi_300_vv_review,7,7,743.0,743.0,15.0,106.14285714285714,106.14285714285714,2.142857142857143,0.020188425302826378
国家安全,10031703355,识别_LS易关联_汉堡鸡块tank_v2,LS_model_llm_pe_burger_tank_v2_review,7,7,731.0,723.0,68.0,104.42857142857143,103.28571428571429,9.714285714285714,0.09405255878284924
领导人,15811713,【送审】19n2eva特征,fewshot_eva_3364_19n2_backview,7,7,740.0,723.0,43.0,105.71428571428571,103.28571428571429,6.142857142857143,0.059474412171507604
指令舆情相关,10023715490,【送人审】未回归大盘的涉政敏感人物,political_standard_not_cover_forbidden_person,7,7,775.0,710.0,28.0,110.71428571428571,101.42857142857143,4.0,0.03943661971830986
偏激社会情绪和涉外言论,10022159174,【自见】天安门/中南海+煽动性歌曲,ZL_tam_shandong_audio_selfsee_review,7,7,701.0,701.0,22.0,100.14285714285714,100.14285714285714,3.142857142857143,0.03138373751783167
