severity_level,severity_priority,mach_root_label_name,strategy_id,strategy_name,reason,POC,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,指令舆情相关,10014154279,【ZL送人审】N1姓名单字-迭代,zl_eva_n1_name_xmcz_review,张发奇,7,3978.0,3882.0,25.0,568.2857142857143,554.5714285714286,3.5714285714285716,0.006439979392065945,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10029988308,【送人审】N1高准词表评论召回,N1_1407_comment_xiaojie_review,宋诗慧,7,3832.0,3873.0,124.0,547.4285714285714,553.2857142857143,17.714285714285715,0.03201652465788794,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185118,新疆进审-词表-副本20,xinjiang_review_antidirt,杜衡,5,2732.0,2732.0,6.0,546.4,546.4,1.2,0.0021961932650073207,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013323447,藏语命中2553进审-OCR,hit_antidirt_2553_ocr_review,杜衡,7,3834.0,3685.0,193.0,547.7142857142857,526.4285714285714,27.571428571428573,0.05237449118046133,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033177739,识别_N1多元素组合,model_llm_N1_multis_pe_review,宋诗慧,7,3655.0,3620.0,78.0,522.1428571428571,517.1428571428571,11.142857142857142,0.02154696132596685,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030795066,【人审】LS坦克人router+专家特征,LS_tankman_26_review,杜衡,7,3591.0,3600.0,57.0,513.0,514.2857142857143,8.142857142857142,0.015833333333333335,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10033757832,送人审_偏激涉外_综合_累犯_实时黑库,social_foreign_viking_social_foreign_general_review,张发奇,7,3424.0,3429.0,298.0,489.14285714285717,489.85714285714283,42.57142857142857,0.08690580344123651,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012921699,短&中_民生&涉外_ocr送审_词表迁移,hit_ocr_ms_foreign,张发奇,7,3415.0,3407.0,301.0,487.85714285714283,486.7142857142857,43.0,0.08834751981215146,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10014244613,【送审】习酒结合键政音乐,xijiu_n1_review,宋诗慧,3,1438.0,1452.0,5.0,479.3333333333333,484.0,1.6666666666666667,0.003443526170798898,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012303143,【实验】送审-展示涉外争议经历,controversial_recall_V1,张发奇,7,3409.0,3360.0,197.0,487.0,480.0,28.142857142857142,0.05863095238095238,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10018521669,【人审-维语队列】维语OCR命中2724进审,hit_antidirt_2724_ocr_review,杜衡,7,3345.0,3345.0,50.0,477.85714285714283,477.85714285714283,7.142857142857143,0.014947683109118086,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030452405,识别_评论区Emoji表情排列成LS风险,model_llm_ls_comment_area_emoji_chat_vision_risk_manual,杜衡,7,3294.0,3277.0,172.0,470.57142857142856,468.14285714285717,24.571428571428573,0.05248703082087275,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10028916113,识别_HJT二十大离场,HJT_20da_lixi_ai_face_review,宋诗慧,7,3131.0,3154.0,106.0,447.2857142857143,450.57142857142856,15.142857142857142,0.033608116677235254,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10001855954,【ZL送人审】ctd手动录入用户全审,special_user_review,张发奇,7,3226.0,3130.0,155.0,460.85714285714283,447.14285714285717,22.142857142857142,0.04952076677316294,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,15857104,藏语命中2553进审,hit_antidirt_2553,杜衡,7,3094.0,3112.0,205.0,442.0,444.57142857142856,29.285714285714285,0.06587403598971722,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10019351881,送人审_出现领导人元素_标准外_N1与历任_二次元键政_数字特征&PE,model_llm_safe_mind_sens_anime_leader_appear_anime_risk_unrecommend_review,宋诗慧,7,3056.0,3036.0,171.0,436.57142857142856,433.7142857142857,24.428571428571427,0.05632411067193676,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10009757637,【送审】23版敏感人物规则-S1&S2核心领导人,leader_s1s2_core_send_tcs,宋诗慧,7,2983.0,2987.0,246.0,426.14285714285717,426.7142857142857,35.142857142857146,0.08235687981252092,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10010298673,【送审】国家安全高危消重,high_risk_dedup_public_opinion_to_review,杜衡,7,2958.0,2948.0,225.0,422.57142857142856,421.14285714285717,32.142857142857146,0.07632293080054274,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10026220274,【人审】N1-词表_ZL迁移,ocr_title_n1_risk_words_fromZL_review,宋诗慧,7,2947.0,2936.0,73.0,421.0,419.42857142857144,10.428571428571429,0.02486376021798365,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10021368610,【ZL送人审】指令综合_必审用户名单,ZL_user_list_zl_general_high_risk_user_review,张发奇,7,2946.0,2897.0,50.0,420.85714285714283,413.85714285714283,7.142857142857143,0.01725923369002416,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10009529736,【藏历新年】晒佛相关,shaifo_lama_v1_songshen_0220,杜衡,7,2849.0,2819.0,248.0,407.0,402.7142857142857,35.42857142857143,0.08797445902802412,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10018462658,友见_执法负面_同质化文案_模态通用_词表,antidirt_9946_enforcement_neg_general_lv3_friend_see,李中涛,7,2806.0,2757.0,158.0,400.85714285714283,393.85714285714283,22.571428571428573,0.05730866884294523,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024140820,【ZL送人审】两委换届_两委换届_multi&Regexp_迭代,ZL_eva_219749_liangweihuanjie_multi_regexp_selfsee_review,张发奇,7,2801.0,2735.0,259.0,400.14285714285717,390.7142857142857,37.0,0.09469835466179159,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10027701467,视频消费_互动异常召回_叠加模型送审_党国,interaction_extreme_value_recall_review,李中涛,7,2668.0,2699.0,209.0,381.14285714285717,385.57142857142856,29.857142857142858,0.07743608743979252,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387617,【新】极端主义-宣扬极端主义-极端暴恐相关,jiduan_jiduanbaokong_songshen,杜衡,7,2717.0,2674.0,69.0,388.14285714285717,382.0,9.857142857142858,0.02580403889304413,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032398961,govb送审-高风险userid,gov_b_high_risk_user,宋诗慧,7,2670.0,2670.0,119.0,381.42857142857144,381.42857142857144,17.0,0.04456928838951311,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10019440556,【ZL送人审】场景二电诈团伙真实录像/画面-300,ZL_eva_93879_300_selfsee,张发奇,7,2643.0,2639.0,223.0,377.57142857142856,377.0,31.857142857142858,0.08450170519136037,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10015084048,送人审_历史虚无_革命负面_综合风险_长周期聚类,eva_73281_nihilism_revolution_neg_general_long_term_cluster_review,李中涛,7,2651.0,2625.0,192.0,378.7142857142857,375.0,27.428571428571427,0.07314285714285715,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813524,【人审】LS国殇之柱router+专家特征,LS_guoshangzhizhu_26_review,杜衡,7,2518.0,2541.0,179.0,359.7142857142857,363.0,25.571428571428573,0.07044470680834317,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15798693,【送审】恶搞N1漫画进审,cartoon_leader_19,宋诗慧,7,2538.0,2515.0,39.0,362.57142857142856,359.2857142857143,5.571428571428571,0.015506958250497018,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012921704,短_民生&涉外_nlp&title送审_词表迁移,short_hit_nlp_title_ms_foreign,张发奇,7,2461.0,2468.0,171.0,351.57142857142856,352.57142857142856,24.428571428571427,0.0692868719611021,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10006180980,govb送审-命中兜底/领导人/国安词表,gov_b_leader,宋诗慧,7,2460.0,2462.0,238.0,351.42857142857144,351.7142857142857,34.0,0.0966693744922827,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10004801323,【送审】历史虚无-恶搞英烈,egaoyinglie_032v2_sh,李中涛,7,2480.0,2451.0,228.0,354.2857142857143,350.14285714285717,32.57142857142857,0.09302325581395349,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10010389895,【人审】新疆进审-地区-召回,xinjiang_review_area_recall,杜衡,7,2433.0,2440.0,82.0,347.57142857142856,348.57142857142856,11.714285714285714,0.03360655737704918,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10011106020,【短视频】历史虚无敏感人物s3召回-新,other_political_matters_s3_release_new,李中涛,7,2409.0,2411.0,76.0,344.14285714285717,344.42857142857144,10.857142857142858,0.03152218996267109,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10011158685,【人审】送审-迷彩战斗服征兵关键词,micai_recruitment_review,张发奇,7,2454.0,2408.0,176.0,350.57142857142856,344.0,25.142857142857142,0.07308970099667775,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012921698,短&中_民生&涉外_asr送审_词表迁移,hit_asr_5966_ms_foreign,张发奇,7,2339.0,2380.0,199.0,334.14285714285717,340.0,28.428571428571427,0.08361344537815125,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15798699,【地理围栏】N1行程管控,n1_special_social,宋诗慧,6,2025.0,2031.0,11.0,337.5,338.5,1.8333333333333333,0.0054160512063023145,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031618893,gov_B账号LS识别策略,gov_b_ls_model_all,杜衡,7,2337.0,2337.0,8.0,333.85714285714283,333.85714285714283,1.1428571428571428,0.0034231921266581087,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10015228482,推人-搬运用户新发,zzyy_chaoxi_0vv,张发奇,7,2302.0,2301.0,210.0,328.85714285714283,328.7142857142857,30.0,0.09126466753585398,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10022135037,【送审】23版敏感人物规则-类N1,similiar_n1_review,宋诗慧,7,2282.0,2286.0,119.0,326.0,326.57142857142856,17.0,0.05205599300087489,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10028459844,送人审_领导人_综合_多次多天重复违规用户-召回,expert_redivist_leader_general_repeat_violate_user_review,宋诗慧,7,2228.0,2256.0,74.0,318.2857142857143,322.2857142857143,10.571428571428571,0.03280141843971631,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15798715,【送人审】辱骂习,hit_insultN1,宋诗慧,7,2205.0,2246.0,80.0,315.0,320.85714285714283,11.428571428571429,0.03561887800534283,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10027837518,文字投稿-文本RAG-不当煽动群体事件与社会动员,model_llm_wztg_wbrag_bdsdqtsjyshdy,张发奇,7,2234.0,2242.0,11.0,319.14285714285717,320.2857142857143,1.5714285714285714,0.004906333630686887,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10031451638,识别_LS_好大一棵树,model_llm_pe_LS_hdyks_music_auto,宋诗慧,2,606.0,626.0,3.0,303.0,313.0,1.5,0.004792332268370607,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10016288962,全审_高粉高热_0vv进审,high_bvv_pgc_0vv_review,杜衡,7,2181.0,2186.0,148.0,311.57142857142856,312.2857142857143,21.142857142857142,0.0677035681610247,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033807478,识别_七一授勋仪式_无资质19N2,model_llm_71_wuzizhi_19n2_pe_review,宋诗慧,7,2195.0,2173.0,141.0,313.57142857142856,310.42857142857144,20.142857142857142,0.06488725264611137,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10034161112,识别_N1娘化,model_llm_N1_nianghua_pe_review,宋诗慧,6,1862.0,1849.0,58.0,310.3333333333333,308.1666666666667,9.666666666666666,0.03136830719307734,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10007758633,【送审】党国元素-攻击恶搞党国家象征元素,attack_party_country_element_v1_test,李中涛,7,2121.0,2099.0,141.0,303.0,299.85714285714283,20.142857142857142,0.06717484516436398,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032190110,govb送审-命中偏激/党国词表,gov_b_sensitive_words_v1,宋诗慧,7,2099.0,2099.0,2.0,299.85714285714283,299.85714285714283,0.2857142857142857,0.0009528346831824678,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10017732779,【人审】未成年人拜佛,children_baifo_review,杜衡,7,2036.0,2055.0,107.0,290.85714285714283,293.57142857142856,15.285714285714286,0.05206812652068127,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10016282945,【ZL送人审】指令停推_词表10794-高粉,zl_title_ocr_table_unrecom_bigfans_renshen,张发奇,7,2066.0,2046.0,87.0,295.14285714285717,292.2857142857143,12.428571428571429,0.04252199413489736,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10012739910,【送审】敏感人物规则s3s4_AI生成,Heroic_Other_political_matters_s3s4_ai_review,李中涛,7,2053.0,2043.0,67.0,293.2857142857143,291.85714285714283,9.571428571428571,0.032794909446891826,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012912391,【短】偏激词表-煽动意识形态对抗-title,wordlist_yishixingtai_title,张发奇,7,2044.0,2026.0,101.0,292.0,289.42857142857144,14.428571428571429,0.04985192497532083,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10014438445,送审_极端民族主义言论_高频举报用户_0vv,extremist_hate_japan_highfrequency_user_review,张发奇,7,2010.0,2015.0,195.0,287.14285714285717,287.85714285714283,27.857142857142858,0.0967741935483871,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10009652792,【短视频】异见人士s3召回,opinion_person_s3_release,李中涛,7,2006.0,2007.0,10.0,286.57142857142856,286.7142857142857,1.4285714285714286,0.004982561036372696,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10008539904,【送审】AI领导人元素eva&特效,eva_ai_leader,宋诗慧,7,1991.0,1997.0,166.0,284.42857142857144,285.2857142857143,23.714285714285715,0.08312468703054582,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10028117348,LS高危文本RAG,model_llm_cbygllsnr_lsgwwb_text,杜衡,7,1977.0,1990.0,161.0,282.42857142857144,284.2857142857143,23.0,0.08090452261306533,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10009637595,短视频-李志唱歌声纹-eva,lizhi_eva_short_audio_review,杜衡,7,1964.0,1969.0,28.0,280.57142857142856,281.2857142857143,4.0,0.014220416455053326,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10009267682,【送审】党政材料autoeva,dangzhengcailiao_auto_v1_sh,李中涛,7,1973.0,1956.0,188.0,281.85714285714283,279.42857142857144,26.857142857142858,0.09611451942740286,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
